rarad,decrad,mag,ci
1.18054290738,0.282638870531,4.78,0.17
1.18081425503,0.239536006878,5.4,0.263
1.1808902741,0.566494919816,6.18,-0.026
1.18092521602,0.273874957589,5.47,0.258
1.18103014106,-0.622271036186,5.95,1.005
1.18150018576,0.281847915918,6.5,0.428
1.18174055251,-0.784590939205,5.07,-0.194
1.18275719672,0.118531042094,6.78,
1.18298342523,0.263632627282,6.28,1.725
1.18421307221,0.698309598391,6.25,0.009
1.18434051533,-0.238136595963,6.25,0.086
1.18612932165,0.100608569608,6.68,0.006
1.1862243511,0.276661912402,6.01,0.338
1.1862906375,-0.000768136581174,4.91,1.32
1.18660177644,0.641280883509,6.35,1.089
1.18681058663,-0.361273957727,6.76,1.519
1.18695777868,0.940921485897,5.78,0.119
1.18717359438,0.0944229227388,6.37,0.42
1.18807814903,0.646526549573,6.8,0.47
1.18955484131,-0.0560170540098,5.76,-0.117
1.19164696803,-0.218923428769,6.67,1.085
1.19275825823,0.751048707001,6.8,0.213
1.19279335621,-0.188239579667,6.06,1.379
1.19299816168,0.751606724529,6.09,0.37
1.19341531849,1.26586295388,5.94,0.306
1.19340980114,-0.5195232889,4.49,0.972
1.19348782906,-0.121965063526,6.6,1.204
1.19359058772,0.314451121869,6.24,0.077
1.19366204581,-1.09648001943,5.79,1.028
1.19395697529,0.284896016505,6.58,0.188
1.19398595085,-0.144088501954,6.63,-0.062
1.1944165831,-0.0926711841997,6.66,1.061
1.19457895221,0.231288994388,6.62,0.429
1.19469061353,0.164297736009,6.01,1.061
1.19488990165,0.259084081594,4.65,0.255
1.19516715758,-0.117616125925,5.71,-0.128
1.19553252197,-0.960716042978,3.3,-0.079
1.19615172408,0.0971906843873,5.67,0.055
1.19639619492,-0.143664200827,5.2,1.708
1.19640651438,-0.15656052981,5.24,1.465
1.19658270886,-0.119342277673,6.09,1.384
1.19667322082,-1.27773421427,6.8,0.919
1.19831336985,0.505467430248,5.88,-0.048
1.1983242265,-0.419585872297,6.37,1.137
1.198854951,0.396055563694,6.78,0.482
1.19996529338,-0.347693742535,6.12,1.174
1.2000861519,0.300218128277,6.73,1.833
1.2003041096,1.00217471616,6.65,0.314
1.20094053399,-0.169931771405,6.74,0.039
1.20120492043,-0.428180965364,6.69,0.497
1.20166638253,1.49272824664,6.55,0.529
1.20231682376,-0.53341348487,3.81,0.957
1.20276890729,0.177339233281,4.25,0.184
1.20300897482,0.34700271505,6.33,0.754
1.20307987081,1.03673986976,6.78,0.065
1.2039308112,0.288141666122,0.87,1.538
1.20439882366,-0.0630350294306,6.34,-0.1
1.20566919539,-0.0585114475922,3.93,-0.21
1.20570359514,0.199185707993,6.74,0.263
1.20603831478,1.12157653736,5.91,-0.009
1.20639570206,0.407374766194,6.01,0.38
1.20703580659,0.644947864175,6.62,1.23
1.20723839426,0.276972032464,6.64,0.442
1.20729009008,0.720206763937,4.25,1.171
1.20759604884,-1.08345073224,5.59,1.5
1.20798108592,-0.536108926899,6.28,-0.095
1.20963486071,0.0174238684708,5.32,-0.107
1.2097152005,0.323636952808,6.49,0.81
1.21004132435,-0.730820743696,6.4,0.167
1.21126808969,-0.0431715607135,5.22,0.283
1.21355479529,-1.01584813487,6.61,0.932
1.21369048972,0.279833711184,5.78,0.312
1.21369185251,0.218355314924,4.27,0.122
1.21379108009,-0.249652240518,3.86,1.082
1.21409808784,1.06262973176,6.64,1.527
1.21415504277,0.361016506874,5.85,-0.019
1.21458482578,-1.355352935,6.05,1.08
1.21515002869,0.47017884608,6.56,0.344
1.21658747749,-1.08871079894,6.78,0.194
1.21689851238,-0.211588381007,4.99,0.074
1.21767962508,-0.901859656328,6.45,1.321
1.21781486124,0.137374453559,5.38,0.257
1.21803737045,0.275759327146,5.08,0.141
1.21856705651,0.277821103514,4.67,0.147
1.21880040836,-0.250615179042,5.46,1.054
1.21905046752,0.440141915399,6.21,0.176
1.22080122648,-0.0183688754581,6.11,0.943
1.22134379893,0.926412654382,5.07,1.079
1.22158899507,0.933280270422,5.36,0.331
1.22197900228,0.212888443373,5.45,-0.121
1.22222537891,-0.427297934145,5.56,0.926
1.22253215584,0.711902523219,6.58,0.425
1.22302048078,-1.02876529435,6.53,0.677
1.22337971488,0.523114027724,6.8,0.393
1.2236583637,-0.343332317674,4.32,1.599
1.22418416998,-0.730660317469,4.44,0.342
1.22753060443,0.499425858667,5.73,0.018
1.22784751995,0.843009406983,5.66,0.002
1.2291503816,-0.217743534379,6.64,0.127
1.22945190359,-0.824838859481,6.77,0.745
1.22974574342,0.668115216813,5.97,0.593
1.23070973055,-0.64829027477,5.04,0.391
1.23152626752,0.400673944577,4.27,-0.112
1.23154890837,0.168141883835,6.76,0.354
1.2320721411,-0.40453186421,6.8,1.579
1.2320986006,-0.0162298197006,6.73,0.407
1.23383401208,-0.881065485954,5.3,0.977
1.2339194892,0.670671157628,6.66,0.291
1.23440731802,0.756864436128,5.3,0.028
1.23477005116,0.258563058662,6.69,0.904
1.23510785552,-1.23797996701,5.53,-0.114
1.23549647579,-0.536960262889,5.66,1.391
1.23582084862,0.420430965692,6.18,0.544
1.2361124124,1.03883977125,6.51,0.239
1.23639090626,0.872207155683,5.86,0.013
1.23734714443,-0.153489786668,5.98,0.645
1.23803985854,-0.71671575485,6.24,1.468
1.23804793932,-0.912166540271,6.62,0.374
1.23832900535,0.573610466408,6.49,0.311
1.23957069235,-0.148415303944,5.78,-0.076
1.23976409972,-0.32579338431,5.53,0.025
1.24013044415,0.711857918798,6.09,0.04
1.24029584862,-0.481324797958,6.76,1.497
1.24072083779,-1.04253286241,5.28,0.206
1.24074171933,0.840825549254,6.78,1.269
1.24106197518,0.194536781586,5.39,0.251
1.24175882363,0.667675596071,6.74,0.778
1.24339495003,-1.10356670869,6.46,1.077
1.24384964922,-0.371465105099,5.72,1.476
1.24460597084,1.39027560557,6.67,0.016
1.24573973761,-0.0568044881104,4.01,-0.148
1.24663537618,0.412386320172,6.34,0.058
1.24758033806,-0.686902585579,6.04,1.065
1.24794167989,1.33711493035,6.46,0.512
1.24803695858,0.204301103234,5.35,0.197
1.24913406302,0.326982071425,5.99,1.221
1.24966762548,-0.0515663159837,6.33,0.041
1.24978301162,-0.490218375358,6.18,0.189
1.24986818523,0.739121824572,6.53,0.704
1.25114487137,0.703587427174,5.99,0.934
1.25277229838,-1.03213685283,6.8,1.044
1.25357715268,0.101023530416,6.77,0.018
1.25491269715,-0.295562014333,5.49,0.632
1.2558757098,0.930279476237,6.77,0.452
1.25587890494,-0.523954329737,6.35,1.071
1.25665506617,0.990599722537,5.29,0.246
1.25714535058,0.970448641869,6.32,0.32
1.25864816056,0.0473915302085,6.51,0.846
1.25900290877,-0.285003268727,5.76,0.537
1.2590938803,-0.76759544653,6.72,0.948
1.25928303326,-0.099030760756,5.77,0.631
1.25988227397,0.0626315991378,6.04,1.2
1.26029389034,1.3254243181,5.96,0.283
1.26134638,-0.989018364127,6.59,1.68
1.2619344821,0.548685700404,5.57,1.132
1.26238751247,0.568771225551,5.84,0.25
1.2640726383,-0.240326060687,6.27,0.456
1.26420610144,0.277581025445,6.09,1.551
1.26466619668,0.121497179934,3.19,0.484
1.26497421503,0.654293825368,4.89,1.447
1.26585831114,-0.275837575822,6.72,0.977
1.26620839583,-0.283042816489,5.03,0.992
1.26654045689,-0.721184844445,6.06,0.408
1.26800982054,1.23816324309,6.36,-0.069
1.26803418709,0.155337371763,4.35,0.01
1.26866439135,0.0200322652179,6.66,0.073
1.26938815433,-0.933079331843,5.58,0.341
1.26947453851,-0.933047739865,6.42,0.483
1.27040615589,0.850685425638,5.64,1.013
1.27062615644,0.0978275186938,3.68,-0.157
1.2706384111,0.193173491087,6.79,0.543
1.27069793862,1.18976971841,6.54,2.1
1.27136035027,0.328817608282,5.08,0.214
1.27169248731,-0.902781338671,6.55,0.73
1.27177874296,-0.609229628507,5.82,0.105
1.27186797985,0.625092106117,6.78,0.717
1.27288196696,0.174097951325,6.11,0.06
1.27336214528,0.238327417261,6.3,0.502
1.27367091034,-0.597577323967,6.68,0.533
1.27446790437,1.10837868453,5.47,1.559
1.27485762752,0.543917362714,6.71,0.875
1.2755708931,0.639523215893,6.8,1.1
1.27565385948,0.801802704529,6.69,0.558
1.27641470586,0.248720619898,4.71,1.773
1.27685263032,0.640591455982,4.79,1.414
1.2775165475,0.486902969049,5.97,0.368
1.2775634844,0.743276842666,5.68,0.115
1.27799333499,-0.0951674811974,4.36,0.257
1.27886871541,-1.26375241916,6.28,0.521
1.27916540383,0.922252133977,6.4,0.068
1.28010974364,0.0437767852924,5.33,1.632
1.28067113259,-1.16370549494,6.43,1.64
1.28093363205,0.406935090444,6.55,1.036
1.28098164566,0.642382675353,6.69,1.039
1.2813425129,1.07305843386,6.64,0.203
1.28251202207,0.0273906561157,6.61,0.042
1.28303595679,1.1578981651,4.26,-0.008
1.28311557658,-0.666067682145,6.75,1.257
1.28391484366,0.0425977627569,3.71,-0.179
1.28485141446,-0.0563028790855,6.52,0.458
1.28622744811,0.199421433201,5.18,0.121
1.28629174576,0.135770859689,5.33,1.214
1.28650460221,0.00815359456036,5.98,-0.116
1.28654306527,0.769007101444,6.06,-0.032
1.28667000812,-1.02184929375,6.11,0.442
1.28672417224,0.177165458391,4.64,0.085
1.28680322129,-0.691649673856,6.11,1.423
1.28706102311,0.340084178814,6.36,0.292
1.28740811232,0.964453386178,5.52,0.015
1.28767654502,-0.292179809246,5.71,0.953
1.28799159183,-1.30789479498,5.47,1.518
1.28853651115,-0.286544081475,5.71,0.874
1.28937507135,-0.449034087643,6.71,0.271
1.29082757941,0.262502376459,5.79,-0.085
1.29142372666,0.0942307479517,6.5,0.025
1.29205817613,0.922751404127,5.75,0.105
1.29219598789,0.137962969434,6.42,0.415
1.29267657401,0.429215181043,6.33,0.351
1.29300440509,0.631260057254,6.1,0.352
1.2931635789,0.235871923898,4.06,1.158
1.29330249347,-0.0902571934172,5.5,-0.123
1.29514202624,0.974314598892,6.65,1.678
1.29587921099,0.578857474511,2.69,1.49
1.29660194004,1.03184407195,6.55,1.663
1.29702826478,1.0777952109,6.76,0.947
1.29715713811,-0.0186271601902,6.25,0.423
1.29715824668,0.938151144432,4.43,-0.017
1.29753164258,0.299388140219,5.51,1.304
1.29820315619,1.13932110169,6.72,1.003
1.29915655324,-0.248393861387,6.15,-0.202
1.29944468172,0.417981259513,5.79,1.109
1.30095327171,0.437212054903,5.79,0.018
1.30102950382,-0.292869426964,6.67,0.102
1.3010638282,-0.0386195568266,6.34,0.11
1.30234077679,0.651514595663,6.74,0.335
1.30266298655,0.0299152185999,4.47,1.369
1.30397796665,-1.43938197722,5.84,0.932
1.30459074574,0.253827423037,6.14,0.156
1.30473301716,-0.285815586449,5.65,0.447
1.3057537074,0.661309522783,4.93,0.037
1.30603044488,-0.562679890641,6.7,1.295
1.30774387906,0.730825213252,6.66,0.952
1.30785674055,0.277799415725,6.75,0.45
1.30800308662,0.927737632034,6.09,1.462
1.30830260279,-0.179128813099,5.39,0.797
1.30868689354,-0.218819182978,4.78,0.267
1.30996248394,-1.36659296231,6.29,1.517
1.31033072334,0.68756723767,5.95,0.415
1.310503556,1.41710416331,5.09,1.304
1.31068519366,0.69210425619,6.46,1.677
1.31145452194,0.251044839175,6.75,0.673
1.31146463906,0.0631067210834,6.65,-0.053
1.31189186307,-0.0360590665057,6.31,0.293
1.31209660991,0.190475252511,6.8,0.034
1.31243321635,0.0797203223822,6.69,1.032
1.31256020505,-0.100420579834,6.22,1.049
1.31522043601,-0.349971996256,4.91,-0.047
1.31522600758,-0.0121633237415,6.76,0.149
1.31527610724,-0.125209317107,4.8,-0.164
1.31587088777,-0.693210668495,6.02,0.893
1.31598067071,1.06601213646,6.03,0.448
1.31658010158,0.465499692049,6.79,0.506
1.31682336435,-0.190831817526,6.76,0.909
1.31702203432,0.0126032269178,5.91,1.267
1.31758789164,0.764861019007,3.03,0.537
1.3177253202,0.0280799904246,6.45,-0.05
1.31779459304,-0.096011344877,6.64,0.365
1.31843742631,-0.458585773736,5.01,1.056
1.31916311384,1.29624499709,6.05,1.562
1.31938203581,-0.55451436532,5.92,1.17
1.3198096307,0.716908604914,3.69,1.154
1.32085083583,-1.24466933894,5.3,0.996
1.32099464303,-0.397848713499,5.74,1.188
1.32102477645,-0.0734804653092,5.86,1.212
1.32126512816,-0.857853885992,5.37,0.421
1.3213872054,1.16628091369,6.2,0.509
1.32250464152,0.376815928094,4.62,0.155
1.32344222091,0.723293170675,6.11,0.188
1.32391177081,1.05491619001,4.03,0.921
1.32520329765,-0.0443310841512,6.73,1.076
1.32587750518,-0.250807836646,6.42,-0.187
1.3259608368,-0.425653527822,5.61,0.094
1.32601014805,-0.728586828818,6.3,0.528
1.32620220161,-0.254053563908,6.71,1.21
1.32737931611,1.28742269848,6.21,1.609
1.3275093596,0.532230959464,6.14,1.208
1.32762723255,0.799000384466,6.51,0.223
1.32802019195,0.371369945258,6.2,1.324
1.32822358228,-0.619294799804,4.55,1.177
1.32835213831,-0.623171712548,6.32,0.311
1.32893362055,0.268852354367,4.65,-0.064
1.32913482693,0.56409513736,6.59,0.277
1.32921096613,0.483386813275,6.62,0.238
1.32933417522,1.29271223081,6.1,0.018
1.32949033687,0.259338996214,6.78,0.139
1.3304155203,-0.0530523315728,6.04,-0.117
1.33066757203,-0.865296498536,5.05,1.484
1.33085761758,-0.949588281565,6.26,1.554
1.33199130057,-0.456445325356,5.71,1.166
1.33253827559,0.0205534603752,6.1,3.332
1.33279802904,0.818845277739,6.6,0.888
1.33282528646,-0.390448174174,3.19,1.46
1.33304406604,-1.0030879109,4.71,0.526
1.33314796491,0.345692532674,6.48,0.219
1.33355639449,0.402491244479,6.69,0.081
1.33469789276,0.461289346031,6.6,0.113
1.33524378399,0.627208293252,6.49,0.184
1.33561772467,1.20379851187,6.68,0.391
1.33579182169,1.02926206063,5.22,-0.08
1.33585103052,-1.27474786686,6.26,0.01
1.33605959637,1.03011670669,6.08,1.112
1.33733530815,1.06761364638,6,1.38
1.33742303309,0.719677342966,3.18,-0.148
1.33784892564,-0.229032967742,6.04,-0.03
1.33813238463,0.900550104833,4.98,0.343
1.33849682933,-0.081247924,5.12,-0.059
1.33878070859,0.753540748429,6.2,0.444
1.34024959434,-0.338451950852,6.47,0.648
1.34087445413,-1.46363135421,6.8,0.573
1.34135544025,-0.218013780159,5.97,0.606
1.34150287588,0.325417547216,4.91,0.657
1.34201409023,-1.10653313992,5.19,1.646
1.34232640802,0.165313745255,6.15,0.625
1.34305993827,0.356367934944,5.28,0.118
1.34316234055,-0.219783336244,6.33,1.617
1.3432479535,-0.0887752322551,2.78,0.161
1.34338672505,0.148325564363,5.33,0.338
1.34357160724,0.378820585292,5.84,0.168
1.34426595303,0.137853138692,6.66,0.98
1.34438517981,0.423507192592,5.5,0.03
1.34486762979,-0.263463625672,6.38,0.889
1.34497521352,-0.62340164258,6.51,1.087
1.34537178311,-0.151238440512,5.8,-0.059
1.34607941586,-0.719314424621,6.75,0.662
1.34708141547,-0.0777754889882,5.11,0.455
1.34757106871,0.346619951042,6.51,0.903
1.34798709354,0.0561773336857,6.51,0.141
1.34858636759,0.857338876719,6.64,0.19
1.34890556,-0.152787535267,4.25,-0.187
1.34969520344,0.171558509145,5.43,0.249
1.3504303624,-0.0372631015744,6.59,1.018
1.35093234209,1.21543683913,6.43,1.101
1.35119103778,1.0904766334,6.63,0.251
1.35131791396,0.272223057322,4.81,0.313
1.35144383,0.520084127077,6.67,0.526
1.35150443344,1.13305885786,6.37,0.448
1.35154573065,0.489223836548,5.93,0.311
1.35286736378,-0.00986674214838,6.11,1.098
1.35338708862,0.236463653099,6.69,0.381
1.35399782314,0.651040163542,6.02,0.72
1.35517361885,0.537518466466,6.71,1.594
1.35573339047,1.10998074355,6.74,0.301
1.35575025786,0.819642743488,5.67,0.452
1.35587299349,-0.452222882687,6.4,1.246
1.35684984668,-0.0393417105112,6.24,0.984
1.35838806163,-0.0434723539135,5.89,0.462
1.3586567063,-0.206805611961,5.6,1.35
1.3589970275,0.537654419528,6.62,1.165
1.35959974499,-0.652670779606,6.57,1.653
1.35977977322,0.521915929495,6.42,1.752
1.36000055598,0.00898100969182,6.68,-0.072
1.36001606978,0.280049824102,5.18,1.525
1.3602915043,0.0180995462763,5.88,0.662
1.36265867841,-0.20715694639,4.45,-0.099
1.36292126453,0.461720107872,6.78,1.004
1.36298956784,1.290612935,5.44,-0.108
1.36322600234,-1.42317169797,6.51,1.107
1.36485685075,-0.105717915268,5.9,0.96
1.36542195695,-0.282838776254,3.29,-0.11
1.36592540389,1.07948683321,6.17,0.032
1.36672936461,-0.225868145996,4.36,-0.094
1.36699141938,0.0499385025607,4.46,1.166
1.36699040011,0.651658972896,6.48,0.542
1.36759059742,0.671681199281,4.82,0.189
1.36799412214,1.09416665721,6.49,0.204
1.36801501707,0.0343425678789,6.08,0.421
1.36902444122,-1.17260390827,4.81,1.274
1.36915655673,0.00978123456903,6.33,1.463
1.36959868948,-0.908107987473,6.03,1.392
1.37007975542,-0.254938003631,6.22,0.377
1.37218109263,-0.627917036619,5.75,1.009
1.37243036933,-0.143145630756,0.18,-0.03
1.37266785703,1.33470146828,6.36,-0.011
1.37295132013,0.54806700419,6.63,1.007
1.37308729724,-0.123423856454,6.7,1.259
1.37328673863,0.0899918037613,5.5,1.369
1.37330303198,0.928758615151,6.16,0.084
1.37508403609,-0.639713601916,6.75,1.123
1.37527515394,1.03682482801,6.15,1.179
1.3757922792,-0.0245923875419,6.15,0.401
1.37621914554,-0.470252937607,5.06,-0.067
1.37622090351,0.570506246992,5.01,0.222
1.37625539543,-1.28436117884,6.49,0.15
1.37645786006,0.388944151323,6.26,0.075
1.37726904365,-0.910750830216,6.48,1.213
1.37763940865,-0.399581977803,6.76,0.14
1.37786862533,-0.609585547425,6.66,0.153
1.37911075857,0.197943961565,5.52,-0.012
1.37957795827,-0.198139433226,6.45,0.67
1.38013002019,0.598862903444,5.99,0.199
1.38179462131,0.0339872915959,6.42,-0.015
1.38181641265,0.802816392634,0.08,0.795
1.382319938,-0.299190255258,6.55,-0.15
1.38429830506,0.504487453982,6.76,0.765
1.38479555095,-0.310228916523,6.76,0.29
1.38528804129,-0.609036264005,4.81,0.987
1.38543895368,0.35136693059,6.69,0.523
1.38581978653,-0.119457478971,3.59,-0.115
1.38609989602,-0.235965471004,5.48,0.932
1.3883050997,0.582444520036,4.54,1.252
1.38850017818,1.27876907926,5.81,-0.023
1.38867799825,0.746863230153,5.55,1.492
1.38891102614,0.58935140824,6.15,-0.043
1.39046929463,0.706249643951,6.22,1.386
1.39120634116,-0.316429072732,5.96,0.572
1.39156465493,0.717251772293,6.69,1.521
1.39190205778,0.58902058706,5.38,-0.167
1.39250958515,0.699860474812,4.69,0.63
1.39271594348,0.0453053689502,5.34,0.412
1.39296857559,0.351414993141,6.12,1.02
1.3931073523,0.385656572489,4.96,0.937
1.39316814087,-0.323233572058,6.37,-0.134
1.39323169652,-0.323052748121,6.53,-0.1
1.39350921069,-0.883240750844,5.44,0.517
1.39362250522,-0.477677135187,5.98,-0.022
1.39362645671,0.59315748674,6.49,0.256
1.39392566956,1.01433936469,6.13,-0.031
1.39441076937,-0.229978343076,4.29,-0.235
1.39446600163,-0.0246421624292,6.33,-0.105
1.39619239986,-0.214947509903,5.29,-0.104
1.39633037785,0.59267984389,5.05,0.287
1.39643198406,0.775369205392,6.49,1.331
1.39733046118,0.717089679765,5.46,0.122
1.39759389168,0.34170457707,6.65,-0.026
1.39776937623,-0.605609284145,6.34,0.318
1.39790784774,1.09351354373,5.64,1.728
1.39818375565,-0.093681041228,6.4,-0.047
1.3982209323,-0.370703802394,4.7,-0.048
1.39894984028,-0.75981083215,6.6,1.688
1.39905018071,1.25165729514,6.57,0.926
1.39911146362,0.81967265033,6.54,0.582
1.39922222402,1.16495279341,6.39,0.921
1.39939628682,0.653427982772,6.79,0.0
1.39944585851,0.0444147897861,6.43,1.041
1.40006292755,0.0511184650782,6.77,0.256
1.40013397182,0.169727178288,6.62,0.155
1.4003805588,0.345825589512,6.2,1.229
1.40057838508,0.487946265772,6.35,0.039
1.40154937967,0.51609183694,5.66,0.06
1.40185286818,-0.599434225989,6.05,-0.176
1.40188793451,0.946885542496,6.63,1.16
1.40203075428,0.0700217073098,6.49,-0.089
1.40230395617,-0.900159207369,6.67,0.991
1.40294244912,-0.00726914094299,5.68,-0.125
1.40379451467,0.147106056009,5.78,-0.114
1.40395360409,-0.0066752761566,4.72,-0.168
1.40399053024,-0.432370092051,5.06,0.662
1.40414741529,0.729627432296,5.22,-0.129
1.40433490067,-0.240082001505,6.62,-0.082
1.40464895107,-0.307241325474,6.47,1.206
1.40660076405,-0.979730112521,6.1,-0.091
1.40744306369,1.38284441233,5.08,0.506
1.40831558999,0.0488031596585,6.71,0.079
1.40862615916,0.0618623653582,4.99,-0.096
1.40864921516,0.716095682718,5.54,0.127
1.41022552048,-0.466097738434,6.49,0.505
1.41069947461,-0.146879843446,5.99,-0.037
1.41101654311,0.505041759915,6.45,-0.04
1.41110015895,-0.692519128197,5.73,1.626
1.41137760077,1.00433916269,5.24,-0.011
1.41154640739,-0.243078149027,5.25,-0.219
1.41161252455,0.0929053784645,6.34,0.123
1.41209544042,0.291457740248,6.09,0.141
1.41218034206,-0.651648173535,6.8,1.037
1.41243018833,-0.00278934966029,5.69,-0.208
1.41308618074,-0.0151254046999,6.13,0.483
1.41348603792,-0.13627643447,4.13,0.943
1.41556793127,0.303399903235,5,0.544
1.41578845674,-0.2962832648,5.64,-0.001
1.41579775909,-0.041838094172,3.35,-0.24
1.41581895062,-0.0155566129724,5.07,0.961
1.41634200627,0.0410704741546,6.33,-0.145
1.41651114961,0.544960073239,6.3,1.251
1.41651797191,0.543550468989,5.94,0.034
1.41656317255,0.652497372431,5.02,1.445
1.41679448736,-0.913034819552,6.79,0.066
1.41697469767,0.631808237482,6.49,1.645
1.41697657109,0.0322265385473,4.89,-0.2
1.41708291126,-0.91309073537,6.26,0.067
1.41775842016,-0.771883797602,6.09,1.195
1.41803842584,1.28643327958,6.48,1.738
1.41820684505,-0.180273083978,5.6,1.543
1.41865183381,0.110823209647,1.64,-0.224
1.41883455779,0.359253801707,6.75,0.221
1.41902081446,0.60833512009,6.55,1.101
1.41954511579,-0.219110229597,6.55,1.086
1.42026153579,0.596664435706,6.66,0.651
1.42034025231,-0.00949362759726,6.55,-0.038
1.42073422393,-0.0260279819074,6.44,-0.162
1.42149930384,0.00907996669684,6.18,-0.178
1.4224306125,-0.343749564548,5.78,0.441
1.42261528531,-0.0963160199125,6.24,-0.047
1.42285949785,0.291472789925,6.23,-0.084
1.42322742609,1.36859230595,6.68,1.043
1.42371680857,0.499294192379,1.65,-0.13
1.4238448483,-1.02821745019,5.14,0.986
1.42471353182,0.051241239836,6.52,-0.001
1.42526711894,0.119880694038,6.41,-0.023
1.42599240367,0.600250318053,5.92,0.138
1.42609604742,0.0540297119125,4.59,-0.199
1.42617261585,0.580535924552,6.18,1.152
1.4263935642,0.61884614737,6.17,1.453
1.42674585478,-0.0412010873612,6.62,-0.163
1.42679315073,-1.19768932724,6.02,0.346
1.42715303122,-0.207710998365,6.3,0.553
1.42719353572,-0.714599049149,5.86,0.239
1.42740828545,0.527239585408,5.69,0.175
1.4274104567,0.0672919961841,6.74,-0.154
1.42754067028,0.31349981761,5.4,-0.09
1.42781710511,0.266295887394,6.18,0.083
1.42792668901,0.0408616473092,6.36,0.965
1.42946099897,-0.373076567734,6.08,1.032
1.42957628524,0.382872270748,4.88,-0.14
1.42963456791,0.601717828633,5.08,1.4
1.42965707417,0.756913030686,6.76,0.003
1.43012339823,0.277054475125,5.52,0.015
1.43078461144,0.841713684562,6.51,1.489
1.43123794436,0.589287789819,6.41,0.51
1.43127692739,0.0226587510875,6.41,-0.173
1.43128708022,0.300879571262,5.77,1.634
1.43224069862,-0.362320594829,2.81,0.807
1.43228509081,-0.649799459964,5.56,0.026
1.43269964287,-0.391545890872,6.78,0.59
1.43304272374,0.000354994692467,6.66,-0.061
1.43309004591,0.605584830608,6.56,0.983
1.43369879279,0.238743223713,6.35,0.168
1.43425985198,-0.146200501282,6.75,0.828
1.4346568201,1.36659936496,6.72,0.377
1.4349244799,0.219053178211,6.71,0.582
1.43530855643,-0.0577255242515,6.39,-0.007
1.43561323596,0.737759680123,6.58,0.937
1.43601950534,-0.52563602424,6.75,1.061
1.4367331793,0.438954061144,5.47,-0.042
1.43679281065,-1.08758894048,6.6,1.526
1.43692543649,0.320541985466,6.74,0.12
1.43725575078,-0.0601509168803,5.8,1.149
1.43738084476,-0.126726350451,6.69,-0.112
1.43739943381,1.3609642978,6.53,0.181
1.43848959394,0.50939989787,6.2,0.476
1.43856010664,-0.0140064822141,6.49,0.251
1.43863497154,0.617410650399,6.78,0.131
1.43873174406,-0.0190631653448,4.71,1.592
1.43917879483,-0.821636203616,6.64,0.348
1.43951658557,0.0312284815768,5.77,-0.192
1.44058559906,-0.821660077053,5.46,0.615
1.44063884487,1.10073064565,5.43,1.704
1.44090949084,-1.47977921801,6.18,-0.003
1.4410506365,-1.11574859527,6.19,0.225
1.44134549828,0.0733875110469,6.21,1.28
1.441405859,-0.129761935364,6.33,-0.194
1.44179943516,0.26809041139,5.93,0.103
1.4430488096,0.392040300669,6.29,1.18
1.44317496838,0.695093368533,6.38,0.986
1.44331832871,0.103814610432,4.2,-0.143
1.44343461227,0.723648315983,5.99,1.112
1.44481457408,-0.36413954496,5.53,0.012
1.4450195794,-0.738270707845,6.7,0.355
1.44518730707,-0.619077339987,3.86,1.13
1.4453167933,0.0574585582451,5.46,-0.176
1.44577935572,-0.117083298064,6.23,-0.178
1.44685818996,0.260558487958,6.69,-0.061
1.44687789576,-0.801547988322,5.86,1.349
1.44710969602,0.318419788118,6.77,1.592
1.44743590969,-0.0561380514122,6.69,1.308
1.44775124061,1.49991027281,6.5,0.36
1.44809570372,-1.3324011743,5.18,1.13
1.44832220509,-0.12743586135,4.62,-0.261
1.44865241684,-0.00522014024414,2.25,-0.175
1.44955055758,0.32453060968,4.32,2.06
1.44965172256,0.29772049873,5.5,-0.004
1.45012085081,0.862077622121,6.72,0.47
1.45107729887,0.998696086927,6.44,0.587
1.45138522664,0.000208265855092,6.15,1.553
1.45163057088,-0.0277826936083,5.34,-0.188
1.45166630369,-0.284823604837,6.68,1.526
1.45179927622,0.561856770315,4.71,0.281
1.45180965172,-0.311057614671,2.58,0.211
1.4523616463,-0.672185137392,5.45,1.224
1.45295343914,-1.12098164587,5.34,1.039
1.45352290597,-0.613297809308,5.75,1.085
1.45352082266,-0.0299735448219,6.53,-0.099
1.45411624158,0.563555415741,6.62,-0.031
1.4549793685,0.572488587144,6.5,0.094
1.45507539517,0.734939960767,6.55,-0.015
1.45527345967,-0.0201772767864,5.36,-0.175
1.45528678636,0.323588073424,5.67,-0.022
1.45549410533,-0.996288657852,6.76,0.382
1.45571490897,-1.09065319919,3.76,0.64
1.45572944193,-0.0604437396167,6.75,1.504
1.45576579765,0.606075528437,6.27,0.17
1.45581098687,0.357342486114,6.19,-0.034
1.45612147676,0.571576632036,6.54,1.58
1.45621079168,-0.958225715092,6.42,0.55
1.45676714576,-0.520967242105,6.52,-0.016
1.45693424785,0.249679439502,5.6,-0.118
1.45717444396,0.0245680670305,6.58,-0.174
1.45752972167,-0.122587567634,6.45,1.116
1.45763287372,-0.0180768355973,6.24,-0.16
1.45764426307,-0.0256607609997,5.92,1.535
1.45843405021,-0.0502945498424,6.69,-0.158
1.45850008216,-0.328331611706,6.72,1.609
1.45856968794,0.0657447218967,5.32,0.051
1.45910120126,-0.0838515190241,6.8,0.198
1.45947965583,-0.000215457444676,6.25,0.997
